age,mx,qx,lx,dx,ex,sex,period,Country
55,0.005985,0.005967,91441.8,545.6,25.43,Male,2015-2017,Scotland
56,0.007000,0.006976,90896.2,634.1,24.58,Male,2015-2017,Scotland
57,0.007371,0.007344,90262.1,662.9,23.75,Male,2015-2017,Scotland
58,0.007800,0.007770,89599.2,696.2,22.92,Male,2015-2017,Scotland
59,0.008881,0.008841,88903.0,786.0,22.10,Male,2015-2017,Scotland
60,0.009552,0.009507,88117.0,837.7,21.29,Male,2015-2017,Scotland
61,0.010539,0.010483,87279.3,915.0,20.49,Male,2015-2017,Scotland
62,0.011181,0.011119,86364.3,960.3,19.70,Male,2015-2017,Scotland
63,0.012802,0.012721,85404.0,1086.4,18.92,Male,2015-2017,Scotland
64,0.013581,0.013489,84317.6,1137.4,18.15,Male,2015-2017,Scotland
65,0.014736,0.014628,83180.2,1216.8,17.39,Male,2015-2017,Scotland
66,0.016918,0.016776,81963.4,1375.0,16.65,Male,2015-2017,Scotland
67,0.018127,0.017964,80588.4,1447.7,15.92,Male,2015-2017,Scotland
68,0.019270,0.019087,79140.7,1510.5,15.20,Male,2015-2017,Scotland
69,0.022111,0.021869,77630.2,1697.7,14.49,Male,2015-2017,Scotland
70,0.023503,0.023230,75932.5,1763.9,13.80,Male,2015-2017,Scotland
71,0.026407,0.026063,74168.5,1933.1,13.12,Male,2015-2017,Scotland
72,0.029405,0.028979,72235.5,2093.3,12.46,Male,2015-2017,Scotland
73,0.033263,0.032719,70142.2,2295.0,11.81,Male,2015-2017,Scotland
74,0.036816,0.036150,67847.2,2452.7,11.20,Male,2015-2017,Scotland
75,0.039714,0.038940,65394.5,2546.5,10.60,Male,2015-2017,Scotland
76,0.044289,0.043330,62848.0,2723.2,10.01,Male,2015-2017,Scotland
77,0.047707,0.046596,60124.8,2801.6,9.44,Male,2015-2017,Scotland
78,0.052721,0.051367,57323.3,2944.5,8.87,Male,2015-2017,Scotland
79,0.060266,0.058503,54378.7,3181.3,8.33,Male,2015-2017,Scotland
80,0.065878,0.063778,51197.4,3265.3,7.81,Male,2015-2017,Scotland
81,0.073139,0.070558,47932.1,3382.0,7.31,Male,2015-2017,Scotland
82,0.080571,0.077451,44550.1,3450.4,6.83,Male,2015-2017,Scotland
83,0.094279,0.090035,41099.7,3700.4,6.36,Male,2015-2017,Scotland
84,0.102970,0.097928,37399.3,3662.4,5.94,Male,2015-2017,Scotland
85,0.113961,0.107817,33736.9,3637.4,5.53,Male,2015-2017,Scotland
86,0.125939,0.118478,30099.5,3566.1,5.14,Male,2015-2017,Scotland
87,0.146036,0.136099,26533.3,3611.1,4.76,Male,2015-2017,Scotland
88,0.165500,0.152851,22922.2,3503.7,4.43,Male,2015-2017,Scotland
89,0.175503,0.161345,19418.5,3133.1,4.14,Male,2015-2017,Scotland
90,0.195801,0.178342,16285.4,2904.4,3.84,Male,2015-2017,Scotland
91,0.212922,0.192435,13381.1,2575.0,3.56,Male,2015-2017,Scotland
92,0.247938,0.220592,10806.1,2383.7,3.29,Male,2015-2017,Scotland
93,0.259259,0.229508,8422.3,1933.0,3.09,Male,2015-2017,Scotland
94,0.299195,0.260261,6489.3,1688.9,2.86,Male,2015-2017,Scotland
95,0.312905,0.270573,4800.4,1298.9,2.68,Male,2015-2017,Scotland
96,0.347376,0.295969,3501.6,1036.4,2.50,Male,2015-2017,Scotland
97,0.380215,0.319479,2465.2,787.6,2.33,Male,2015-2017,Scotland
98,0.373102,0.314442,1677.6,527.5,2.20,Male,2015-2017,Scotland
99,0.498361,0.398950,1150.1,458.8,1.97,Male,2015-2017,Scotland
100,0.477833,0.385686,691.3,266.6,1.95,Male,2015-2017,Scotland
0,0.003005,0.003000,100000.0,300.0,81.09,Female,2015-2017,Scotland
1,0.000207,0.000207,99700.0,20.6,80.33,Female,2015-2017,Scotland
2,0.000108,0.000108,99679.3,10.7,79.35,Female,2015-2017,Scotland
3,0.000106,0.000106,99668.6,10.5,78.36,Female,2015-2017,Scotland
4,0.000091,0.000091,99658.1,9.1,77.37,Female,2015-2017,Scotland
5,0.000125,0.000125,99649.0,12.5,76.37,Female,2015-2017,Scotland
6,0.000034,0.000034,99636.5,3.4,75.38,Female,2015-2017,Scotland
7,0.000023,0.000023,99633.2,2.3,74.39,Female,2015-2017,Scotland
8,0.000023,0.000023,99630.9,2.3,73.39,Female,2015-2017,Scotland
9,0.000058,0.000058,99628.6,5.8,72.39,Female,2015-2017,Scotland
10,0.000036,0.000036,99622.8,3.6,71.39,Female,2015-2017,Scotland
11,0.000073,0.000073,99619.2,7.3,70.40,Female,2015-2017,Scotland
12,0.000037,0.000037,99611.9,3.7,69.40,Female,2015-2017,Scotland
13,0.000139,0.000139,99608.2,13.9,68.40,Female,2015-2017,Scotland
14,0.000176,0.000176,99594.3,17.6,67.41,Female,2015-2017,Scotland
15,0.000173,0.000173,99576.7,17.2,66.43,Female,2015-2017,Scotland
16,0.000132,0.000132,99559.5,13.1,65.44,Female,2015-2017,Scotland
17,0.000199,0.000199,99546.4,19.8,64.45,Female,2015-2017,Scotland
18,0.000246,0.000246,99526.6,24.5,63.46,Female,2015-2017,Scotland
19,0.000227,0.000227,99502.1,22.6,62.47,Female,2015-2017,Scotland
20,0.000256,0.000256,99479.5,25.4,61.49,Female,2015-2017,Scotland
21,0.000276,0.000276,99454.1,27.5,60.50,Female,2015-2017,Scotland
22,0.000231,0.000231,99426.6,22.9,59.52,Female,2015-2017,Scotland
23,0.000256,0.000256,99403.7,25.5,58.53,Female,2015-2017,Scotland
24,0.000233,0.000233,99378.2,23.1,57.55,Female,2015-2017,Scotland
25,0.000251,0.000251,99355.1,24.9,56.56,Female,2015-2017,Scotland
26,0.000396,0.000396,99330.2,39.4,55.58,Female,2015-2017,Scotland
27,0.000419,0.000419,99290.8,41.6,54.60,Female,2015-2017,Scotland
28,0.000305,0.000305,99249.2,30.3,53.62,Female,2015-2017,Scotland
29,0.000435,0.000435,99218.9,43.2,52.64,Female,2015-2017,Scotland
30,0.000487,0.000487,99175.7,48.3,51.66,Female,2015-2017,Scotland
31,0.000643,0.000643,99127.5,63.7,50.68,Female,2015-2017,Scotland
32,0.000654,0.000654,99063.8,64.8,49.72,Female,2015-2017,Scotland
33,0.000775,0.000774,98998.9,76.7,48.75,Female,2015-2017,Scotland
34,0.000668,0.000668,98922.3,66.1,47.79,Female,2015-2017,Scotland
35,0.001102,0.001101,98856.2,108.9,46.82,Female,2015-2017,Scotland
36,0.000988,0.000987,98747.3,97.5,45.87,Female,2015-2017,Scotland
37,0.001120,0.001119,98649.8,110.4,44.91,Female,2015-2017,Scotland
38,0.001013,0.001013,98539.4,99.8,43.96,Female,2015-2017,Scotland
39,0.001380,0.001379,98439.6,135.8,43.01,Female,2015-2017,Scotland
40,0.001432,0.001431,98303.8,140.7,42.07,Female,2015-2017,Scotland
41,0.001373,0.001372,98163.1,134.7,41.13,Female,2015-2017,Scotland
42,0.001432,0.001431,98028.5,140.3,40.18,Female,2015-2017,Scotland
43,0.001710,0.001709,97888.2,167.3,39.24,Female,2015-2017,Scotland
44,0.001858,0.001856,97720.9,181.4,38.30,Female,2015-2017,Scotland
45,0.001885,0.001883,97539.5,183.7,37.38,Female,2015-2017,Scotland
46,0.001952,0.001950,97355.8,189.8,36.44,Female,2015-2017,Scotland
47,0.002097,0.002095,97166.0,203.5,35.52,Female,2015-2017,Scotland
48,0.002361,0.002358,96962.5,228.6,34.59,Female,2015-2017,Scotland
49,0.002535,0.002532,96733.8,244.9,33.67,Female,2015-2017,Scotland
50,0.002750,0.002746,96488.9,265.0,32.75,Female,2015-2017,Scotland
51,0.003139,0.003134,96224.0,301.6,31.84,Female,2015-2017,Scotland
52,0.003162,0.003157,95922.4,302.9,30.94,Female,2015-2017,Scotland
53,0.003531,0.003525,95619.5,337.0,30.04,Female,2015-2017,Scotland
54,0.003633,0.003627,95282.5,345.5,29.14,Female,2015-2017,Scotland
55,0.004198,0.004189,94937.0,397.7,28.25,Female,2015-2017,Scotland
56,0.004512,0.004501,94539.2,425.6,27.36,Female,2015-2017,Scotland
57,0.004897,0.004885,94113.7,459.7,26.48,Female,2015-2017,Scotland
58,0.005261,0.005247,93654.0,491.4,25.61,Female,2015-2017,Scotland
59,0.005698,0.005682,93162.5,529.3,24.74,Female,2015-2017,Scotland
60,0.006164,0.006145,92633.2,569.2,23.88,Female,2015-2017,Scotland
61,0.006538,0.006516,92064.0,599.9,23.03,Female,2015-2017,Scotland
62,0.007410,0.007383,91464.1,675.3,22.17,Female,2015-2017,Scotland
63,0.008740,0.008701,90788.8,790.0,21.34,Female,2015-2017,Scotland
64,0.008872,0.008833,89998.8,794.9,20.52,Female,2015-2017,Scotland
65,0.009745,0.009697,89203.9,865.1,19.70,Female,2015-2017,Scotland
66,0.011265,0.011202,88338.8,989.5,18.89,Female,2015-2017,Scotland
67,0.011764,0.011695,87349.3,1021.6,18.09,Female,2015-2017,Scotland
68,0.012436,0.012359,86327.7,1066.9,17.30,Female,2015-2017,Scotland
69,0.014472,0.014368,85260.8,1225.0,16.51,Female,2015-2017,Scotland
70,0.016509,0.016374,84035.7,1376.0,15.75,Female,2015-2017,Scotland
71,0.017786,0.017629,82659.8,1457.2,15.00,Female,2015-2017,Scotland
72,0.019884,0.019688,81202.6,1598.7,14.26,Female,2015-2017,Scotland
73,0.022878,0.022619,79603.8,1800.6,13.54,Female,2015-2017,Scotland
74,0.024691,0.024390,77803.3,1897.6,12.84,Female,2015-2017,Scotland
75,0.028199,0.027807,75905.7,2110.7,12.15,Female,2015-2017,Scotland
76,0.032112,0.031604,73794.9,2332.2,11.48,Female,2015-2017,Scotland
77,0.034438,0.033855,71462.7,2419.4,10.84,Female,2015-2017,Scotland
78,0.039734,0.038960,69043.3,2689.9,10.20,Female,2015-2017,Scotland
79,0.042115,0.041247,66353.4,2736.9,9.59,Female,2015-2017,Scotland
80,0.047812,0.046695,63616.5,2970.6,8.98,Female,2015-2017,Scotland
81,0.052609,0.051261,60645.9,3108.8,8.40,Female,2015-2017,Scotland
82,0.061856,0.060000,57537.2,3452.2,7.83,Female,2015-2017,Scotland
83,0.069961,0.067597,54084.9,3656.0,7.29,Female,2015-2017,Scotland
84,0.078984,0.075984,50429.0,3831.8,6.79,Female,2015-2017,Scotland
85,0.088465,0.084718,46597.2,3947.6,6.30,Female,2015-2017,Scotland
86,0.101719,0.096796,42649.6,4128.3,5.84,Female,2015-2017,Scotland
87,0.113702,0.107585,38521.3,4144.3,5.41,Female,2015-2017,Scotland
88,0.133133,0.124824,34376.9,4291.1,5.01,Female,2015-2017,Scotland
89,0.146601,0.136589,30085.9,4109.4,4.65,Female,2015-2017,Scotland
90,0.164193,0.151736,25976.5,3941.6,4.30,Female,2015-2017,Scotland
91,0.180954,0.165940,22034.9,3656.5,3.98,Female,2015-2017,Scotland
92,0.206074,0.186824,18378.4,3433.5,3.68,Female,2015-2017,Scotland
93,0.229091,0.205547,14944.9,3071.9,3.41,Female,2015-2017,Scotland
94,0.253602,0.225063,11873.0,2672.2,3.16,Female,2015-2017,Scotland
95,0.276916,0.243238,9200.8,2238.0,2.93,Female,2015-2017,Scotland
96,0.298092,0.259425,6962.8,1806.3,2.71,Female,2015-2017,Scotland
97,0.335652,0.287416,5156.5,1482.1,2.49,Female,2015-2017,Scotland
98,0.388411,0.325246,3674.4,1195.1,2.29,Female,2015-2017,Scotland
99,0.405980,0.337475,2479.3,836.7,2.16,Female,2015-2017,Scotland
100,0.454333,0.370229,1642.6,608.1,2,Female,2015-2017,Scotland
0,0.003539,0.003533,100000.0,353.3,77.08,Male,2014-2016,Scotland
1,0.000252,0.000252,99646.7,25.1,76.35,Male,2014-2016,Scotland
2,0.000269,0.000269,99621.6,26.8,75.37,Male,2014-2016,Scotland
3,0.000098,0.000098,99594.8,9.8,74.39,Male,2014-2016,Scotland
4,0.000087,0.000087,99585.0,8.7,73.40,Male,2014-2016,Scotland
5,0.000131,0.000131,99576.3,13.0,72.40,Male,2014-2016,Scotland
6,0.000143,0.000143,99563.3,14.2,71.41,Male,2014-2016,Scotland
7,0.000111,0.000111,99549.1,11.0,70.42,Male,2014-2016,Scotland
8,0.000068,0.000068,99538.1,6.7,69.43,Male,2014-2016,Scotland
9,0.000069,0.000069,99531.3,6.9,68.44,Male,2014-2016,Scotland
10,0.000105,0.000105,99524.5,10.4,67.44,Male,2014-2016,Scotland
11,0.000143,0.000143,99514.0,14.2,66.45,Male,2014-2016,Scotland
12,0.000049,0.000049,99499.8,4.8,65.46,Male,2014-2016,Scotland
13,0.000097,0.000097,99495.0,9.7,64.46,Male,2014-2016,Scotland
14,0.000143,0.000143,99485.3,14.2,63.47,Male,2014-2016,Scotland
15,0.000092,0.000092,99471.1,9.1,62.48,Male,2014-2016,Scotland
16,0.000277,0.000277,99462.0,27.6,61.48,Male,2014-2016,Scotland
17,0.000420,0.000420,99434.4,41.8,60.50,Male,2014-2016,Scotland
18,0.000514,0.000514,99392.6,51.1,59.52,Male,2014-2016,Scotland
19,0.000565,0.000565,99341.6,56.2,58.55,Male,2014-2016,Scotland
20,0.000538,0.000537,99285.4,53.4,57.59,Male,2014-2016,Scotland
21,0.000667,0.000667,99232.0,66.2,56.62,Male,2014-2016,Scotland
22,0.000526,0.000526,99165.9,52.2,55.65,Male,2014-2016,Scotland
23,0.000635,0.000634,99113.7,62.9,54.68,Male,2014-2016,Scotland
24,0.000561,0.000561,99050.8,55.6,53.72,Male,2014-2016,Scotland
25,0.000755,0.000755,98995.3,74.8,52.75,Male,2014-2016,Scotland
26,0.000832,0.000832,98920.5,82.3,51.79,Male,2014-2016,Scotland
27,0.000892,0.000892,98838.2,88.1,50.83,Male,2014-2016,Scotland
28,0.001028,0.001027,98750.1,101.4,49.87,Male,2014-2016,Scotland
29,0.001209,0.001208,98648.7,119.2,48.93,Male,2014-2016,Scotland
30,0.000949,0.000949,98529.4,93.5,47.98,Male,2014-2016,Scotland
31,0.001267,0.001266,98436.0,124.6,47.03,Male,2014-2016,Scotland
32,0.001361,0.001360,98311.4,133.7,46.09,Male,2014-2016,Scotland
33,0.001304,0.001303,98177.7,127.9,45.15,Male,2014-2016,Scotland
34,0.001475,0.001474,98049.8,144.5,44.21,Male,2014-2016,Scotland
35,0.001675,0.001674,97905.2,163.9,43.27,Male,2014-2016,Scotland
36,0.001590,0.001589,97741.4,155.3,42.34,Male,2014-2016,Scotland
37,0.002040,0.002038,97586.1,198.9,41.41,Male,2014-2016,Scotland
38,0.002024,0.002022,97387.2,197.0,40.49,Male,2014-2016,Scotland
39,0.001893,0.001891,97190.2,183.8,39.58,Male,2014-2016,Scotland
40,0.002726,0.002722,97006.4,264.0,38.65,Male,2014-2016,Scotland
41,0.002523,0.002520,96742.4,243.8,37.75,Male,2014-2016,Scotland
42,0.002766,0.002763,96498.6,266.6,36.85,Male,2014-2016,Scotland
43,0.002793,0.002789,96232.0,268.4,35.95,Male,2014-2016,Scotland
44,0.003342,0.003337,95963.6,320.2,35.05,Male,2014-2016,Scotland
45,0.003320,0.003314,95643.4,317.0,34.16,Male,2014-2016,Scotland
46,0.003287,0.003281,95326.4,312.8,33.28,Male,2014-2016,Scotland
47,0.003623,0.003616,95013.6,343.6,32.38,Male,2014-2016,Scotland
48,0.003733,0.003726,94670.0,352.7,31.50,Male,2014-2016,Scotland
49,0.003894,0.003886,94317.3,366.5,30.62,Male,2014-2016,Scotland
50,0.004486,0.004476,93950.8,420.6,29.73,Male,2014-2016,Scotland
51,0.004452,0.004442,93530.3,415.5,28.86,Male,2014-2016,Scotland
52,0.005025,0.005012,93114.8,466.7,27.99,Male,2014-2016,Scotland
53,0.004699,0.004688,92648.0,434.3,27.13,Male,2014-2016,Scotland
54,0.005705,0.005689,92213.7,524.6,26.25,Male,2014-2016,Scotland
55,0.006083,0.006064,91689.1,556.0,25.40,Male,2014-2016,Scotland
56,0.006634,0.006612,91133.1,602.5,24.55,Male,2014-2016,Scotland
57,0.007554,0.007526,90530.5,681.3,23.71,Male,2014-2016,Scotland
58,0.008018,0.007986,89849.2,717.5,22.89,Male,2014-2016,Scotland
59,0.009064,0.009023,89131.7,804.2,22.07,Male,2014-2016,Scotland
60,0.009551,0.009505,88327.5,839.6,21.27,Male,2014-2016,Scotland
61,0.010634,0.010578,87487.9,925.4,20.47,Male,2014-2016,Scotland
62,0.011169,0.011107,86562.5,961.4,19.68,Male,2014-2016,Scotland
63,0.012986,0.012902,85601.0,1104.4,18.89,Male,2014-2016,Scotland
64,0.013440,0.013350,84496.6,1128.0,18.14,Male,2014-2016,Scotland
65,0.015341,0.015225,83368.6,1269.3,17.37,Male,2014-2016,Scotland
66,0.016451,0.016317,82099.3,1339.6,16.63,Male,2014-2016,Scotland
67,0.017848,0.017690,80759.7,1428.6,15.90,Male,2014-2016,Scotland
68,0.019276,0.019092,79331.1,1514.6,15.18,Male,2014-2016,Scotland
69,0.022963,0.022702,77816.5,1766.6,14.47,Male,2014-2016,Scotland
70,0.023734,0.023455,76049.9,1783.8,13.79,Male,2014-2016,Scotland
71,0.026894,0.026537,74266.1,1970.8,13.11,Male,2014-2016,Scotland
72,0.030546,0.030087,72295.3,2175.1,12.45,Male,2014-2016,Scotland
73,0.033776,0.033215,70120.2,2329.1,11.82,Male,2014-2016,Scotland
74,0.037791,0.037090,67791.2,2514.4,11.21,Male,2014-2016,Scotland
75,0.039609,0.038840,65276.8,2535.3,10.63,Male,2014-2016,Scotland
76,0.043576,0.042647,62741.4,2675.7,10.03,Male,2014-2016,Scotland
77,0.048182,0.047049,60065.7,2826.0,9.46,Male,2014-2016,Scotland
78,0.052789,0.051432,57239.7,2943.9,8.90,Male,2014-2016,Scotland
79,0.058176,0.056532,54295.7,3069.4,8.36,Male,2014-2016,Scotland
80,0.065794,0.063698,51226.3,3263.0,7.83,Male,2014-2016,Scotland
81,0.072173,0.069659,47963.3,3341.1,7.33,Male,2014-2016,Scotland
82,0.079828,0.076764,44622.2,3425.4,6.84,Male,2014-2016,Scotland
83,0.092613,0.088514,41196.8,3646.5,6.36,Male,2014-2016,Scotland
84,0.106362,0.100991,37550.4,3792.3,5.93,Male,2014-2016,Scotland
85,0.116115,0.109744,33758.1,3704.7,5.54,Male,2014-2016,Scotland
86,0.127818,0.120140,30053.4,3610.6,5.17,Male,2014-2016,Scotland
87,0.144506,0.134769,26442.7,3563.7,4.80,Male,2014-2016,Scotland
88,0.165801,0.153108,22879.1,3503.0,4.47,Male,2014-2016,Scotland
89,0.174526,0.160518,19376.1,3110.2,4.19,Male,2014-2016,Scotland
90,0.194424,0.177198,16265.9,2882.3,3.90,Male,2014-2016,Scotland
91,0.210697,0.190616,13383.6,2551.1,3.63,Male,2014-2016,Scotland
92,0.246830,0.219714,10832.5,2380.0,3.37,Male,2014-2016,Scotland
93,0.255842,0.226826,8452.4,1917.2,3.17,Male,2014-2016,Scotland
94,0.277253,0.243498,6535.2,1591.3,2.96,Male,2014-2016,Scotland
95,0.308448,0.267234,4943.9,1321.2,2.75,Male,2014-2016,Scotland
96,0.354032,0.300788,3622.7,1089.7,2.57,Male,2014-2016,Scotland
97,0.360795,0.305656,2533.0,774.2,2.45,Male,2014-2016,Scotland
98,0.373695,0.314864,1758.8,553.8,2.31,Male,2014-2016,Scotland
99,0.431953,0.355231,1205.0,428.1,2.15,Male,2014-2016,Scotland
100,0.432692,0.355731,777,276.4,2.06,Male,2014-2016,Scotland
0,0.003224,0.003219,100000.0,321.9,81.15,Female,2014-2016,Scotland
1,0.000204,0.000204,99678.1,20.4,80.41,Female,2014-2016,Scotland
2,0.000106,0.000106,99657.8,10.6,79.43,Female,2014-2016,Scotland
3,0.000080,0.000080,99647.2,8.0,78.43,Female,2014-2016,Scotland
4,0.000091,0.000091,99639.2,9.1,77.44,Female,2014-2016,Scotland
5,0.000091,0.000091,99630.1,9.0,76.45,Female,2014-2016,Scotland
6,0.000046,0.000046,99621.0,4.5,75.46,Female,2014-2016,Scotland
7,0.000034,0.000034,99616.5,3.4,74.46,Female,2014-2016,Scotland
8,0.000023,0.000023,99613.1,2.3,73.46,Female,2014-2016,Scotland
9,0.000036,0.000036,99610.7,3.6,72.46,Female,2014-2016,Scotland
10,0.000025,0.000025,99607.1,2.4,71.47,Female,2014-2016,Scotland
11,0.000063,0.000063,99604.7,6.2,70.47,Female,2014-2016,Scotland
12,0.000025,0.000025,99598.5,2.5,69.47,Female,2014-2016,Scotland
13,0.000177,0.000177,99595.9,17.6,68.47,Female,2014-2016,Scotland
14,0.000112,0.000112,99578.3,11.1,67.49,Female,2014-2016,Scotland
15,0.000144,0.000144,99567.2,14.4,66.49,Female,2014-2016,Scotland
16,0.000176,0.000176,99552.8,17.5,65.50,Female,2014-2016,Scotland
17,0.000193,0.000193,99535.3,19.2,64.51,Female,2014-2016,Scotland
18,0.000188,0.000188,99516.1,18.7,63.53,Female,2014-2016,Scotland
19,0.000236,0.000236,99497.4,23.5,62.54,Female,2014-2016,Scotland
20,0.000253,0.000253,99473.9,25.2,61.55,Female,2014-2016,Scotland
21,0.000327,0.000327,99448.7,32.5,60.57,Female,2014-2016,Scotland
22,0.000196,0.000196,99416.2,19.5,59.59,Female,2014-2016,Scotland
23,0.000278,0.000277,99396.7,27.6,58.60,Female,2014-2016,Scotland
24,0.000296,0.000296,99369.1,29.4,57.62,Female,2014-2016,Scotland
25,0.000284,0.000284,99339.7,28.2,56.63,Female,2014-2016,Scotland
26,0.000395,0.000395,99311.5,39.3,55.65,Female,2014-2016,Scotland
27,0.000435,0.000435,99272.2,43.1,54.67,Female,2014-2016,Scotland
28,0.000348,0.000348,99229.1,34.5,53.69,Female,2014-2016,Scotland
29,0.000416,0.000416,99194.6,41.3,52.71,Female,2014-2016,Scotland
30,0.000534,0.000534,99153.3,53.0,51.73,Female,2014-2016,Scotland
31,0.000658,0.000658,99100.3,65.2,50.76,Female,2014-2016,Scotland
32,0.000620,0.000620,99035.1,61.4,49.79,Female,2014-2016,Scotland
33,0.000774,0.000774,98973.7,76.6,48.82,Female,2014-2016,Scotland
34,0.000685,0.000684,98897.1,67.7,47.86,Female,2014-2016,Scotland
35,0.001070,0.001069,98829.5,105.7,46.89,Female,2014-2016,Scotland
36,0.000823,0.000822,98723.8,81.2,45.94,Female,2014-2016,Scotland
37,0.000945,0.000944,98642.6,93.1,44.98,Female,2014-2016,Scotland
38,0.000920,0.000920,98549.5,90.7,44.02,Female,2014-2016,Scotland
39,0.001176,0.001175,98458.8,115.7,43.06,Female,2014-2016,Scotland
40,0.001406,0.001405,98343.1,138.1,42.11,Female,2014-2016,Scotland
41,0.001376,0.001375,98205.0,135.0,41.17,Female,2014-2016,Scotland
42,0.001396,0.001395,98069.9,136.8,40.23,Female,2014-2016,Scotland
43,0.001640,0.001638,97933.1,160.4,39.28,Female,2014-2016,Scotland
44,0.001784,0.001782,97772.7,174.3,38.35,Female,2014-2016,Scotland
45,0.001919,0.001918,97598.4,187.1,37.42,Female,2014-2016,Scotland
46,0.001991,0.001989,97411.3,193.8,36.49,Female,2014-2016,Scotland
47,0.002133,0.002131,97217.5,207.2,35.56,Female,2014-2016,Scotland
48,0.002413,0.002410,97010.3,233.8,34.63,Female,2014-2016,Scotland
49,0.002478,0.002475,96776.5,239.5,33.72,Female,2014-2016,Scotland
50,0.002881,0.002877,96536.9,277.7,32.80,Female,2014-2016,Scotland
51,0.003188,0.003183,96259.2,306.4,31.89,Female,2014-2016,Scotland
52,0.002975,0.002970,95952.8,285.0,30.99,Female,2014-2016,Scotland
53,0.003443,0.003437,95667.8,328.8,30.08,Female,2014-2016,Scotland
54,0.003413,0.003407,95339.0,324.8,29.18,Female,2014-2016,Scotland
55,0.004331,0.004321,95014.2,410.6,28.28,Female,2014-2016,Scotland
56,0.004403,0.004393,94603.6,415.6,27.40,Female,2014-2016,Scotland
57,0.005127,0.005114,94188.0,481.7,26.52,Female,2014-2016,Scotland
58,0.005289,0.005275,93706.3,494.3,25.66,Female,2014-2016,Scotland
59,0.005598,0.005582,93212.0,520.4,24.79,Female,2014-2016,Scotland
60,0.006292,0.006272,92691.6,581.4,23.92,Female,2014-2016,Scotland
61,0.006559,0.006538,92110.3,602.2,23.07,Female,2014-2016,Scotland
62,0.007394,0.007366,91508.1,674.1,22.22,Female,2014-2016,Scotland
63,0.008241,0.008208,90834.0,745.5,21.38,Female,2014-2016,Scotland
64,0.009168,0.009126,90088.5,822.2,20.56,Female,2014-2016,Scotland
65,0.009428,0.009384,89266.3,837.7,19.74,Female,2014-2016,Scotland
66,0.011062,0.011001,88428.7,972.8,18.92,Female,2014-2016,Scotland
67,0.011750,0.011682,87455.9,1021.6,18.13,Female,2014-2016,Scotland
68,0.012447,0.012370,86434.3,1069.2,17.34,Female,2014-2016,Scotland
69,0.014872,0.014762,85365.0,1260.1,16.55,Female,2014-2016,Scotland
70,0.016486,0.016351,84104.9,1375.2,15.79,Female,2014-2016,Scotland
71,0.018005,0.017845,82729.7,1476.3,15.04,Female,2014-2016,Scotland
72,0.020017,0.019819,81253.4,1610.4,14.31,Female,2014-2016,Scotland
73,0.023130,0.022865,79643.0,1821.0,13.58,Female,2014-2016,Scotland
74,0.024267,0.023976,77822.0,1865.9,12.89,Female,2014-2016,Scotland
75,0.027161,0.026797,75956.1,2035.4,12.19,Female,2014-2016,Scotland
76,0.031665,0.031172,73920.7,2304.3,11.52,Female,2014-2016,Scotland
77,0.034356,0.033776,71616.5,2418.9,10.87,Female,2014-2016,Scotland
78,0.039416,0.038654,69197.6,2674.8,10.23,Female,2014-2016,Scotland
79,0.042795,0.041898,66522.8,2787.2,9.63,Female,2014-2016,Scotland
80,0.049419,0.048228,63735.6,3073.8,9.02,Female,2014-2016,Scotland
81,0.051690,0.050387,60661.8,3056.6,8.46,Female,2014-2016,Scotland
82,0.061802,0.059949,57605.2,3453.4,7.88,Female,2014-2016,Scotland
83,0.069705,0.067357,54151.8,3647.5,7.35,Female,2014-2016,Scotland
84,0.079237,0.076218,50504.3,3849.3,6.84,Female,2014-2016,Scotland
85,0.089260,0.085447,46655.0,3986.5,6.37,Female,2014-2016,Scotland
86,0.101158,0.096288,42668.4,4108.5,5.91,Female,2014-2016,Scotland
87,0.113515,0.107418,38560.0,4142.0,5.49,Female,2014-2016,Scotland
88,0.129047,0.121225,34417.9,4172.3,5.09,Female,2014-2016,Scotland
89,0.143051,0.133502,30245.6,4037.8,4.73,Female,2014-2016,Scotland
90,0.163015,0.150729,26207.8,3950.3,4.38,Female,2014-2016,Scotland
91,0.175653,0.161471,22257.5,3593.9,4.07,Female,2014-2016,Scotland
92,0.202730,0.184072,18663.5,3435.4,3.75,Female,2014-2016,Scotland
93,0.219319,0.197645,15228.1,3009.8,3.49,Female,2014-2016,Scotland
94,0.240437,0.214634,12218.3,2622.5,3.22,Female,2014-2016,Scotland
95,0.272875,0.240114,9595.9,2304.1,2.96,Female,2014-2016,Scotland
96,0.294587,0.256767,7291.8,1872.3,2.74,Female,2014-2016,Scotland
97,0.339652,0.290344,5419.5,1573.5,2.52,Female,2014-2016,Scotland
98,0.379329,0.318854,3846.0,1226.3,2.34,Female,2014-2016,Scotland
99,0.388563,0.325353,2619.7,852.3,2.21,Female,2014-2016,Scotland
100,0.463441,0.376255,1767.3,665,2.03,Female,2014-2016,Scotland
0,0.004323,0.004314,100000.0,431.4,78.57,Male,2020-2022,UK
1,0.000224,0.000224,99568.6,22.3,77.91,Male,2020-2022,UK
2,0.000146,0.000146,99546.4,14.5,76.93,Male,2020-2022,UK
3,0.000117,0.000117,99531.9,11.7,75.94,Male,2020-2022,UK
4,0.000081,0.000081,99520.2,8.0,74.95,Male,2020-2022,UK
5,0.000072,0.000072,99512.2,7.2,73.96,Male,2020-2022,UK
