DataZone,DZName,LAName,SAPE2017,WAPE2017,Rankv2,Quintilev2,Decilev2,Vigintilv2,Percentv2,IncRate,IncNumDep,IncRankv2,EmpRate,EmpNumDep,EmpRank,HlthCIF,HlthAlcSR,HlthDrugSR,HlthSMR,HlthDprsPc,HlthLBWTPc,HlthEmergS,HlthRank,EduAttend,EduAttain,EduNoQuals,EduPartici,EduUniver,EduRank,GAccPetrol,GAccDTGP,GAccDTPost,GAccDTPsch,GAccDTSsch,GAccDTRet,GAccPTGP,GAccPTPost,GAccPTRet,GAccBrdbnd,GAccRank,CrimeCount,CrimeRate,CrimeRank,HouseNumOC,HouseNumNC,HouseOCrat,HouseNCrat,HouseRank,Shape_Leng,Shape_Area
S01011538,Fallside - 07,North Lanarkshire,636,390,5687,5,9,17,82,4%,28,5274.50000000000,4%,15,5234.00000000000,60,66,0,41,14%,5%,71,5489,86%,6.20000000000,63,2%,11%,5299,1.71000000000,3.85000000000,2.20000000000,3.04000000000,4.75000000000,3.63000000000,13.73000000000,7.90000000000,12.33000000000,3%,2865,6,95,5219.00000000000,31,7,5%,1%,5464.00000000000,2332.22285658000,267508.65899500000
S01011539,Viewpark - 01,North Lanarkshire,717,467,671,1,1,2,10,23%,165,1058.00000000000,18%,82,962.00000000000,205,164,226,108,28%,3%,181,374,60%,4.88000000000,206,3%,1%,114,2.00000000000,1.14000000000,1.88000000000,2.00000000000,5.91000000000,4.66000000000,4.00000000000,5.61000000000,11.76000000000,0%,6202,18,252,2716.00000000000,152,7,21%,1%,976.00000000000,2063.26658118000,125054.73621600000
S01011540,Viewpark - 02,North Lanarkshire,1079,711,2573,2,4,8,37,12%,133,2818.00000000000,10%,69,2799.00000000000,145,94,56,99,24%,0%,153,1508,81%,5.39000000000,165,3%,4%,1939,1.87000000000,1.63000000000,1.75000000000,2.26000000000,5.66000000000,5.85000000000,5.08000000000,6.86000000000,14.41000000000,0%,5179,12,112,4909.00000000000,217,5,21%,0%,1035.00000000000,3078.69401906000,224713.98601600000
S01011541,Viewpark - 03,North Lanarkshire,979,643,794,1,2,3,12,24%,231,1001.00000000000,16%,104,1216.00000000000,180,150,59,121,24%,13%,165,751,60%,5.36000000000,209,6%,2%,265,3.37000000000,1.84000000000,3.26000000000,3.09000000000,7.42000000000,6.59000000000,5.87000000000,10.04000000000,14.82000000000,0%,2674,30,308,2163.00000000000,233,7,25%,1%,598.00000000000,2952.22794323000,287623.53023900000
S01011542,Viewpark - 04,North Lanarkshire,888,584,1118,1,2,4,17,20%,174,1495.00000000000,14%,81,1686.00000000000,165,111,99,142,25%,12%,159,876,70%,4.95000000000,209,3%,2%,470,3.84000000000,2.83000000000,3.73000000000,3.61000000000,7.87000000000,7.44000000000,6.32000000000,10.12000000000,15.15000000000,0%,1516,16,181,3696.00000000000,203,1,22%,0%,929.00000000000,11021.95459600000,2677053.47649000000
S01011543,Viewpark - 05,North Lanarkshire,777,511,517,1,1,2,8,25%,198,814.00000000000,17%,88,1014.00000000000,165,198,129,168,25%,11%,155,780,59%,4.35000000000,225,11%,2%,30,3.81000000000,2.09000000000,3.70000000000,2.65000000000,7.78000000000,6.52000000000,6.63000000000,9.37000000000,13.62000000000,0%,2356,36,466,1146.00000000000,255,8,31%,1%,274.00000000000,2323.76009518000,134535.44838200000
S01011544,Viewpark - 06,North Lanarkshire,659,417,1027,1,2,3,15,23%,151,1069.00000000000,16%,64,1290.00000000000,190,195,69,184,28%,16%,190,365,75%,5.79000000000,222,11%,5%,1058,3.27000000000,1.51000000000,3.16000000000,1.89000000000,7.07000000000,5.80000000000,5.70000000000,9.23000000000,13.88000000000,0%,3986,4,61,5939.00000000000,170,5,25%,1%,568.00000000000,1715.25206011000,102924.47293300000
S01011545,Viewpark - 07,North Lanarkshire,602,373,2221,2,4,7,32,14%,85,2415.00000000000,10%,36,2776.00000000000,145,63,26,104,26%,0%,130,1749,72%,5.14000000000,190,3%,3%,883,2.68000000000,1.51000000000,2.57000000000,1.49000000000,6.64000000000,4.81000000000,5.32000000000,5.85000000000,10.57000000000,0%,5364,10,167,3903.00000000000,92,2,16%,0%,1796.50000000000,3614.15196906000,218117.24163000000
S01011546,Birkenshaw - 01,North Lanarkshire,681,533,5682,5,9,17,82,3%,19,6065.00000000000,4%,23,4907.00000000000,75,21,0,28,15%,4%,96,4897,86%,5.98000000000,70,1%,10%,4848,3.10000000000,3.30000000000,2.36000000000,2.90000000000,6.20000000000,3.74000000000,12.81000000000,8.34000000000,13.00000000000,0%,2669,3,44,6287.00000000000,21,0,3%,0%,6561.50000000000,1909.99262849000,109962.19618100000
S01011547,Birkenshaw - 02,North Lanarkshire,609,450,6003,5,9,18,87,1%,8,6775.00000000000,3%,13,5960.00000000000,50,41,42,64,15%,0%,87,5221,90%,5.79000000000,69,0%,13%,5448,3.20000000000,3.82000000000,2.44000000000,2.84000000000,6.37000000000,3.43000000000,15.65000000000,9.87000000000,15.38000000000,0%,2125,15,248,2786.00000000000,21,5,3%,1%,6062.00000000000,1946.81460046000,100717.12957700000
S01011548,Birkenshaw - 03,North Lanarkshire,763,477,2473,2,4,8,36,16%,119,2132.00000000000,10%,47,2736.00000000000,155,101,61,122,22%,0%,144,1466,78%,5.76000000000,139,1%,7%,2856,2.64000000000,4.15000000000,1.99000000000,3.05000000000,5.17000000000,2.65000000000,11.35000000000,5.65000000000,9.11000000000,0%,4014,4,53,6114.00000000000,98,6,13%,1%,2461.00000000000,2294.06580288000,180564.05419200000
S01011549,Birkenshaw - 04,North Lanarkshire,771,473,4722,4,7,14,68,6%,45,4672.50000000000,6%,26,4317.00000000000,90,45,22,83,18%,5%,95,3727,89%,5.82000000000,104,2%,7%,4164,2.16000000000,4.43000000000,2.39000000000,3.57000000000,4.81000000000,2.78000000000,13.16000000000,8.07000000000,10.66000000000,0%,3172,9,117,4800.00000000000,72,0,9%,0%,4114.00000000000,2508.94576112000,183376.28564800000
S01011550,Birkenshaw - 05,North Lanarkshire,704,442,6394,5,10,19,92,1%,7,6878.00000000000,4%,16,5419.00000000000,50,28,24,86,15%,0%,73,5486,0%,5.95000000000,63,0%,13%,6476,1.28000000000,4.70000000000,2.84000000000,3.99000000000,4.08000000000,3.05000000000,15.75000000000,11.17000000000,11.97000000000,1%,2504,3,43,6318.00000000000,24,2,3%,0%,6293.00000000000,2687.70363197000,211372.21093800000
S01011551,Birkenshaw - 06,North Lanarkshire,536,326,3460,3,5,10,50,10%,51,3515.00000000000,7%,23,3624.00000000000,110,165,0,114,16%,5%,164,2419,83%,5.07000000000,125,1%,6%,2637,2.81000000000,4.64000000000,2.51000000000,3.60000000000,4.63000000000,2.14000000000,11.82000000000,7.44000000000,8.39000000000,4%,3240,4,75,5635.00000000000,46,5,8%,1%,3978.00000000000,6020.57913983000,743774.08857800000
S01011552,Birkenshaw - 07,North Lanarkshire,662,450,4374,4,7,13,63,6%,38,4706.00000000000,6%,27,4127.00000000000,95,41,0,116,16%,0%,111,3589,87%,5.96000000000,89,2%,8%,4411,2.88000000000,3.99000000000,2.11000000000,1.75000000000,5.99000000000,2.73000000000,15.24000000000,8.01000000000,12.53000000000,4%,2868,22,334,1945.00000000000,57,3,8%,0%,4297.00000000000,13863.44793800000,3609889.86349000000
S01011553,Kirkwood and Bargeddie - 01,North Lanarkshire,1069,724,6110,5,9,18,88,2%,18,6617.00000000000,2%,16,6370.00000000000,30,32,12,67,10%,0%,75,6536,88%,6.15000000000,71,1%,14%,5435,2.91000000000,3.94000000000,4.20000000000,3.87000000000,7.64000000000,4.71000000000,14.49000000000,11.76000000000,20.94000000000,0%,1129,9,85,5421.00000000000,39,9,5%,1%,5561.00000000000,1835.34323868000,169644.79737500000
S01011554,Kirkwood and Bargeddie - 02,North Lanarkshire,806,453,1453,2,3,5,21,19%,156,1522.00000000000,15%,69,1375.00000000000,160,230,21,133,26%,0%,141,1129,63%,5.55000000000,151,3%,12%,1716,4.05000000000,2.02000000000,2.39000000000,2.75000000000,7.09000000000,3.52000000000,7.48000000000,7.87000000000,17.98000000000,1%,3260,17,212,3222.00000000000,161,9,19%,1%,1206.00000000000,4738.67465275000,417283.98867600000
S01011555,Kirkwood and Bargeddie - 03,North Lanarkshire,548,368,1888,2,3,6,28,17%,95,1830.00000000000,11%,41,2372.00000000000,145,140,24,120,22%,7%,138,1668,66%,5.22000000000,190,0%,8%,1347,4.30000000000,1.10000000000,1.16000000000,2.77000000000,7.38000000000,3.30000000000,2.70000000000,3.21000000000,15.40000000000,0%,6253,27,496,1023.00000000000,161,1,29%,0%,384.00000000000,1777.62673612000,98953.65775160000
S01011556,Kirkwood and Bargeddie - 04,North Lanarkshire,492,336,923,1,2,3,14,25%,123,856.50000000000,18%,58,996.00000000000,180,192,80,136,22%,0%,190,667,72%,5.05000000000,198,3%,9%,1184,5.00000000000,2.75000000000,2.14000000000,2.15000000000,7.97000000000,3.36000000000,4.63000000000,3.82000000000,13.45000000000,0%,4191,13,266,2553.00000000000,116,3,23%,1%,762.00000000000,2807.06557971000,175940.82643800000
S01011557,Kirkwood and Bargeddie - 05,North Lanarkshire,710,466,981,1,2,3,15,23%,162,1079.00000000000,16%,73,1300.00000000000,175,193,81,114,23%,9%,148,970,66%,5.22000000000,195,6%,10%,887,4.41000000000,6.16000000000,2.74000000000,2.56000000000,6.96000000000,5.34000000000,14.79000000000,8.73000000000,18.08000000000,0%,1189,17,241,2861.00000000000,164,4,22%,1%,878.50000000000,2277.59945463000,131306.93862500000
S01011558,Kirkwood and Bargeddie - 06,North Lanarkshire,543,357,762,1,2,3,11,24%,129,985.00000000000,20%,71,642.00000000000,165,401,140,82,20%,0%,141,1150,66%,5.47000000000,188,6%,3%,709,4.41000000000,5.80000000000,2.38000000000,2.32000000000,6.76000000000,4.96000000000,13.27000000000,7.41000000000,16.06000000000,0%,1555,14,259,2624.00000000000,124,6,21%,1%,865.00000000000,3019.25576969000,133882.26456900000
S01011559,Kirkwood and Bargeddie - 07,North Lanarkshire,604,407,402,1,1,2,6,29%,176,488.00000000000,18%,71,995.00000000000,210,348,250,124,25%,9%,184,281,62%,4.44000000000,209,9%,1%,52,3.65000000000,5.36000000000,1.65000000000,3.25000000000,6.47000000000,4.56000000000,14.10000000000,5.63000000000,15.69000000000,0%,1963,8,133,4503.00000000000,147,0,24%,0%,741.00000000000,1954.41999159000,86163.42511540000
S01011560,Kirkwood and Bargeddie - 08,North Lanarkshire,716,467,894,1,2,3,13,20%,146,1399.00000000000,15%,71,1401.00000000000,170,290,82,150,22%,10%,148,902,62%,5.22000000000,217,10%,3%,231,3.48000000000,5.55000000000,1.95000000000,2.57000000000,6.78000000000,5.20000000000,15.15000000000,7.01000000000,17.06000000000,0%,1639,25,351,1810.00000000000,136,1,18%,0%,1482.00000000000,2608.66061758000,181970.58939700000
S01011561,Kirkwood and Bargeddie - 09,North Lanarkshire,786,526,1529,2,3,5,22,17%,133,1905.00000000000,12%,60,2265.00000000000,155,110,116,101,22%,0%,141,1462,66%,4.95000000000,197,3%,4%,558,3.36000000000,5.62000000000,1.99000000000,3.15000000000,7.02000000000,5.57000000000,13.98000000000,5.16000000000,15.71000000000,0%,1666,8,102,5072.00000000000,180,1,22%,0%,956.00000000000,2706.59207102000,118466.12258100000
S01011562,Kirkshaws - 01,North Lanarkshire,648,453,581,1,1,2,9,28%,179,601.00000000000,18%,81,924.00000000000,185,189,108,145,23%,0%,147,803,53%,5.03000000000,205,4%,5%,189,3.13000000000,4.50000000000,1.31000000000,3.25000000000,5.56000000000,4.56000000000,14.06000000000,4.69000000000,15.75000000000,0%,2813,22,341,1888.00000000000,130,0,20%,0%,1176.00000000000,1880.10965777000,99339.35778050000
S01011563,Kirkshaws - 02,North Lanarkshire,717,517,787,1,2,3,12,25%,176,903.00000000000,17%,89,1033.00000000000,190,232,153,126,22%,3%,145,742,59%,5.22000000000,222,4%,4%,266,3.66000000000,4.27000000000,1.69000000000,2.88000000000,5.08000000000,4.14000000000,11.77000000000,6.81000000000,14.05000000000,0%,2782,7,98,5154.00000000000,141,11,19%,1%,1194.00000000000,1867.06657812000,92412.57756950000
S01011564,Kirkshaws - 03,North Lanarkshire,983,653,2633,2,4,8,38,12%,117,2925.00000000000,8%,52,3363.00000000000,115,96,45,164,19%,2%,116,2454,80%,5.35000000000,138,4%,3%,1993,4.70000000000,5.00000000000,2.66000000000,3.47000000000,5.22000000000,3.94000000000,16.00000000000,11.64000000000,15.23000000000,0%,1379,12,123,4703.00000000000,178,10,18%,1%,1282.00000000000,2330.21778700000,165427.89964500000
S01011565,Kirkshaws - 04,North Lanarkshire,894,593,1507,2,3,5,22,19%,172,1547.00000000000,11%,66,2355.00000000000,150,224,47,88,18%,8%,131,1820,64%,5.31000000000,198,2%,3%,690,4.96000000000,5.21000000000,2.92000000000,3.25000000000,4.74000000000,3.48000000000,16.77000000000,12.12000000000,12.94000000000,0%,1505,17,191,3536.00000000000,189,5,20%,1%,1141.00000000000,2443.59902419000,115804.29838900000
S01011566,Kirkshaws - 05,North Lanarkshire,880,579,466,1,1,2,7,27%,234,701.00000000000,19%,111,714.00000000000,185,350,190,126,22%,5%,169,587,57%,4.91000000000,196,5%,3%,173,4.71000000000,4.60000000000,2.92000000000,3.02000000000,3.75000000000,2.29000000000,16.16000000000,10.76000000000,9.31000000000,0%,2470,78,891,273.00000000000,152,1,17%,0%,1751.00000000000,4413.06212722000,497359.18545400000
S01011567,Kirkshaws - 06,North Lanarkshire,972,591,1317,1,2,4,19,17%,163,1936.00000000000,14%,83,1627.00000000000,175,132,49,138,23%,6%,146,1046,75%,4.31000000000,187,8%,4%,519,5.28000000000,4.64000000000,3.34000000000,2.18000000000,5.03000000000,3.74000000000,12.44000000000,10.00000000000,12.65000000000,0%,1945,21,217,3155.00000000000,150,3,16%,0%,1931.00000000000,2218.21402463000,200682.67423700000
S01011568,Kirkshaws - 07,North Lanarkshire,821,549,3212,3,5,10,47,9%,76,3576.00000000000,8%,43,3403.00000000000,120,70,0,119,17%,0%,116,2980,81%,5.37000000000,144,4%,7%,2348,4.25000000000,3.60000000000,2.80000000000,2.79000000000,5.26000000000,4.87000000000,11.41000000000,10.00000000000,15.77000000000,0%,1900,7,86,5395.00000000000,116,1,14%,0%,2515.00000000000,2476.96786211000,183631.99699900000
S01011569,Dundyvan - 01,North Lanarkshire,950,618,2556,2,4,8,37,14%,132,2462.00000000000,10%,63,2618.00000000000,140,283,50,132,20%,0%,144,1524,76%,5.63000000000,126,3%,9%,2721,3.38000000000,1.95000000000,2.95000000000,1.82000000000,3.88000000000,3.30000000000,7.26000000000,7.76000000000,12.61000000000,0%,4942,12,127,4614.00000000000,150,6,16%,1%,1822.00000000000,2626.60024037000,158787.10522900000
S01011570,Dundyvan - 02,North Lanarkshire,679,408,1242,1,2,4,18,22%,148,1199.00000000000,16%,66,1186.00000000000,160,186,121,150,22%,4%,132,1216,73%,5.13000000000,166,4%,4%,1176,3.24000000000,2.55000000000,2.54000000000,1.98000000000,4.13000000000,3.42000000000,8.46000000000,6.32000000000,11.42000000000,0%,4671,30,444,1258.00000000000,98,5,14%,1%,2181.00000000000,2357.72362779000,127553.81979200000
S01011571,Dundyvan - 03,North Lanarkshire,585,403,200,1,1,1,3,30%,173,451.00000000000,24%,97,309.00000000000,230,274,243,170,33%,0%,206,89,57%,2.89000000000,187,3%,0%,12,2.11000000000,2.97000000000,1.15000000000,2.50000000000,4.76000000000,2.91000000000,7.57000000000,3.60000000000,7.95000000000,0%,5949,40,688,526.00000000000,119,14,18%,2%,1126.00000000000,3168.20411008000,129972.19486900000
S01011572,Dundyvan - 04,North Lanarkshire,599,376,1530,2,3,5,22,22%,130,1211.00000000000,13%,49,1878.00000000000,140,129,25,136,21%,4%,128,1859,67%,5.27000000000,157,3%,4%,1100,2.01000000000,2.00000000000,1.48000000000,2.16000000000,4.63000000000,2.82000000000,5.60000000000,4.98000000000,9.06000000000,0%,6287,26,437,1293.00000000000,108,12,18%,2%,1137.00000000000,3439.05809914000,194194.65579800000
S01011573,Dundyvan - 05,North Lanarkshire,1097,740,3312,3,5,10,48,10%,112,3355.00000000000,8%,58,3395.00000000000,135,191,36,109,17%,3%,142,1964,82%,5.94000000000,112,0%,8%,3992,3.63000000000,2.22000000000,3.29000000000,3.63000000000,5.74000000000,4.25000000000,7.69000000000,11.02000000000,15.85000000000,0%,2648,11,101,5095.00000000000,147,7,14%,1%,2387.00000000000,4195.17828681000,245296.74614400000
S01011574,Dundyvan - 06,North Lanarkshire,765,503,3520,3,6,11,51,8%,59,4001.00000000000,7%,34,3812.00000000000,100,36,19,80,15%,0%,131,3443,76%,5.22000000000,131,2%,9%,2341,3.23000000000,3.74000000000,2.15000000000,3.53000000000,5.91000000000,4.85000000000,13.56000000000,8.88000000000,16.98000000000,0%,1848,8,105,5010.00000000000,127,4,16%,1%,1785.00000000000,2546.48159641000,95732.73514560000
S01011575,Dundyvan - 07,North Lanarkshire,545,344,1780,2,3,6,26,16%,88,2043.00000000000,13%,43,2014.00000000000,130,427,134,160,19%,0%,175,1166,77%,5.47000000000,155,0%,7%,2511,3.66000000000,5.06000000000,2.31000000000,4.73000000000,7.10000000000,5.86000000000,18.34000000000,9.47000000000,18.97000000000,0%,1014,11,203,3358.00000000000,70,6,13%,1%,2365.00000000000,1516.96966140000,83108.61073150000
S01011576,Dundyvan - 08,North Lanarkshire,992,456,201,1,1,1,3,34%,339,227.00000000000,27%,124,156.00000000000,130,495,186,78,32%,12%,123,1089,40%,4.88000000000,204,5%,5%,56,2.10000000000,4.80000000000,1.22000000000,3.17000000000,6.37000000000,4.88000000000,12.58000000000,5.21000000000,13.23000000000,0%,3055,45,456,1203.00000000000,175,4,22%,1%,810.00000000000,1789.07695709000,124134.68142800000
S01011577,Drumpellier and Langloan - 01,North Lanarkshire,643,441,1732,2,3,5,25,18%,113,1798.00000000000,15%,66,1447.00000000000,160,156,107,129,20%,3%,129,1446,72%,5.24000000000,133,0%,10%,2436,1.17000000000,4.36000000000,3.58000000000,1.44000000000,6.01000000000,4.95000000000,13.62000000000,9.30000000000,13.10000000000,0%,2915,18,282,2413.00000000000,81,7,12%,1%,2895.00000000000,1993.08317319000,120412.06420500000
S01011578,Drumpellier and Langloan - 02,North Lanarkshire,761,523,737,1,2,3,11,26%,200,729.00000000000,18%,92,943.00000000000,180,209,176,165,22%,8%,136,848,62%,5.00000000000,155,5%,4%,661,1.73000000000,3.28000000000,3.61000000000,1.71000000000,5.36000000000,4.09000000000,10.33000000000,8.70000000000,10.94000000000,0%,3685,58,767,418.00000000000,129,3,16%,0%,1902.00000000000,2763.66495785000,233652.71925600000
S01011579,Drumpellier and Langloan - 03,North Lanarkshire,1055,641,5224,4,8,15,75,4%,37,5706.00000000000,4%,24,5267.50000000000,70,21,16,46,13%,0%,82,5180,87%,6.27000000000,47,0%,14%,6029,3.12000000000,5.53000000000,5.37000000000,3.49000000000,5.81000000000,5.99000000000,20.02000000000,17.07000000000,19.89000000000,0%,792,10,95,5206.50000000000,75,2,7%,0%,4898.00000000000,3356.88107423000,234532.80711900000
S01011580,Coatbridge West - 01,North Lanarkshire,931,602,2108,2,4,7,31,19%,173,1634.00000000000,10%,62,2593.00000000000,140,137,55,113,16%,10%,125,2146,72%,5.19000000000,144,3%,10%,1888,2.77000000000,2.95000000000,3.37000000000,2.21000000000,5.25000000000,3.73000000000,9.86000000000,10.81000000000,11.74000000000,0%,3182,19,205,3323.50000000000,124,5,16%,1%,1716.00000000000,3263.89449441000,306107.59159700000
S01011581,Coatbridge West - 02,North Lanarkshire,754,428,98,1,1,1,2,35%,266,191.00000000000,28%,118,140.00000000000,230,432,208,152,30%,10%,196,112,66%,3.70000000000,195,17%,4%,83,2.29000000000,3.13000000000,3.44000000000,2.15000000000,4.38000000000,3.48000000000,8.59000000000,9.13000000000,9.13000000000,0%,4071,56,747,445.00000000000,159,4,20%,1%,1097.00000000000,3282.58935102000,213664.64383400000
S01011582,Coatbridge West - 03,North Lanarkshire,1103,702,4886,4,8,15,71,7%,76,4305.00000000000,5%,33,4711.00000000000,85,66,15,116,16%,5%,90,3805,89%,6.12000000000,64,4%,15%,5426,2.49000000000,3.77000000000,3.72000000000,2.68000000000,4.23000000000,4.20000000000,10.32000000000,10.86000000000,10.70000000000,0%,2776,13,119,4779.00000000000,63,10,6%,1%,5011.00000000000,2357.89046749000,231538.20971900000
S01011583,Coatbridge West - 04,North Lanarkshire,686,453,1328,1,2,4,20,19%,132,1546.00000000000,15%,69,1353.00000000000,160,204,62,71,22%,7%,141,1387,64%,5.13000000000,130,11%,4%,799,2.90000000000,3.56000000000,3.65000000000,3.18000000000,4.79000000000,3.61000000000,8.87000000000,11.53000000000,8.22000000000,0%,2894,15,220,3119.00000000000,122,3,18%,0%,1418.00000000000,1989.66696346000,74827.33948550000
S01011584,Coatbridge West - 05,North Lanarkshire,682,447,1264,1,2,4,19,19%,132,1522.00000000000,16%,73,1185.00000000000,180,97,129,84,21%,8%,123,1359,72%,5.41000000000,173,3%,1%,907,3.38000000000,4.07000000000,3.99000000000,3.55000000000,4.69000000000,4.13000000000,9.95000000000,12.12000000000,9.30000000000,0%,2020,13,192,3530.00000000000,97,6,14%,1%,2284.00000000000,1506.86922061000,79812.23293890000
S01011585,Townhead - 01,North Lanarkshire,683,418,1410,2,3,5,21,17%,115,1922.00000000000,15%,61,1502.00000000000,155,370,70,116,22%,0%,137,1238,71%,4.75000000000,140,5%,3%,915,3.91000000000,4.58000000000,3.31000000000,2.94000000000,3.42000000000,5.08000000000,11.33000000000,10.73000000000,10.78000000000,0%,2062,17,250,2746.00000000000,116,9,16%,1%,1599.00000000000,3242.25640680000,170027.39006300000
S01011586,Townhead - 02,North Lanarkshire,505,324,640,1,1,2,10,23%,118,1019.00000000000,21%,69,531.00000000000,170,266,226,181,28%,0%,136,682,62%,4.58000000000,177,0%,4%,571,3.68000000000,5.29000000000,3.10000000000,2.52000000000,3.25000000000,5.72000000000,12.26000000000,11.19000000000,11.95000000000,0%,1922,17,339,1912.00000000000,115,2,21%,0%,1043.00000000000,2431.90457180000,143926.14801000000
S01011587,Townhead - 03,North Lanarkshire,601,380,860,1,2,3,13,24%,145,946.00000000000,15%,58,1386.00000000000,180,109,141,163,23%,0%,183,664,69%,4.29000000000,176,5%,5%,497,4.02000000000,5.47000000000,2.92000000000,2.81000000000,3.20000000000,5.98000000000,12.22000000000,9.64000000000,11.94000000000,0%,1832,16,268,2529.00000000000,102,0,18%,0%,1534.00000000000,1772.60941732000,99078.11655210000
